Chromosome,Pos,Region,Mdiff,Q-value,Gene ID,Gene symbol,Gene name
NC_027320.1,1920152,Intron,41.59,1.1E-36,106581635,dach1,dachshund family transcription factor 1
NC_027305.1,77853591,Exon,50.21,1.3E-36,106608217,LOC106608217,RNA-binding protein 25-like
NC_027300.1,156082284,P250,-33.78,1.3E-36,106572512,LOC106572512,"glutamate receptor ionotropic, NMDA 3A-like"
NC_027302.1,60805561,Exon,69.19,1.4E-36,106601035,LOC106601035,frizzled-2-like
NC_027301.1,50896685,Intron,-28.92,1.4E-36,106586478,LOC106586478,sodium/potassium/calcium exchanger 3-like
NC_027319.1,58213766,P1K,28.5,1.5E-36,106581187,LOC106581187,transcriptional adapter 2-alpha-like
NC_027307.1,18077228,Intron,68.67,1.6E-36,106610336,papss1,3'-phosphoadenosine 5'-phosphosulfate synthase 1
NW_012347841.1,15097,Exon,-27.7,1.9E-36,106592219,LOC106592219,"nuclear factor 7, brain-like"
NC_027322.1,8957414,Intron,79.34,2.0E-36,106584030,LOC106584030,tyrosine-protein kinase transmembrane receptor ROR1-like
NC_027309.1,82576855,Intron,-32.94,2.0E-36,106561149,LOC106561149,solute carrier organic anion transporter family member 3A1-like
NC_027300.1,3511194,Flanks,-75.73,2.3E-36,106600624,ttc9,tetratricopeptide repeat domain 9
NC_027323.1,14462195,Intron,49.51,2.4E-36,106585038,LOC106585038,phosphatidylinositol 4-phosphate 5-kinase type-1 beta-like
NC_027318.1,56333582,Intron,63.2,2.4E-36,106579150,LOC106579150,serine/threonine-protein kinase tousled-like 2
NC_027318.1,66895330,Flanks,-75.9,2.7E-36,106579488,LOC106579488,repetin-like
NC_027313.1,2090586,Intron,54.92,3.0E-36,106568629,efr3a,EFR3 homolog A
NC_027325.1,28507561,Intron,43.33,3.0E-36,106587561,LOC106587561,leucine-rich repeat-containing protein 49-like
NC_027310.1,16873293,Intron,82.18,3.0E-36,106562138,LOC106562138,SH2 domain-containing adapter protein F-like
NC_027325.1,25009628,P5K,44.76,3.3E-36,106587464,LOC106587464,toll-interacting protein-like
NC_027302.1,10671030,Intron,-41.53,3.4E-36,106598799,LOC106598799,TSC22 domain family protein 2-like
NC_027306.1,38305474,Flanks,-79.6,3.4E-36,106609312,LOC106609312,caprin-2-like
NC_027300.1,109916034,Intron,51.39,3.5E-36,106561454,ric1,"RIC1 homolog, RAB6A GEF complex partner 1"
NC_027319.1,64820483,Intron,37.73,3.8E-36,106581239,LOC106581239,seizure protein 6 homolog
NC_027311.1,13515332,Exon,44.09,4.0E-36,106564483,LOC106564483,RNA-binding protein 20-like
NC_027321.1,27404647,Flanks,-63.98,4.2E-36,106583088,LOC106583088,ubiquitin carboxyl-terminal hydrolase 49-like
NC_027302.1,13730085,Exon,-92.35,4.2E-36,106599029,LOC106599029,homer protein homolog 3-like
NC_027311.1,88416033,Flanks,-46.65,4.5E-36,106566224,LOC106566224,"arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 3-like"
NC_027317.1,5643985,Intron,53.36,4.8E-36,106576843,abcc2,ATP binding cassette subfamily C member 2
NC_027317.1,53155053,Flanks,70.59,5.0E-36,106577627,LOC106577627,ATP-binding cassette sub-family A member 1-like
NC_027302.1,32341433,Intron,-36.08,5.4E-36,106599896,LOC106599896,parathyroid hormone/parathyroid hormone-related peptide receptor-like
NC_027312.1,63945897,Intron,33.01,5.5E-36,106567659,LOC106567659,opioid-binding protein/cell adhesion molecule homolog
NC_027313.1,14472958,Intron,43.69,6.5E-36,106568909,LOC106568909,retinoic acid receptor RXR-gamma-A-like
NC_027309.1,11026292,Intron,29.26,6.9E-36,106613535,LOC106613535,zinc finger protein GLIS1-like
NC_027301.1,59672559,Exon,-52.74,7.3E-36,106591159,MORN repeat-containing protein 4-like,MORN repeat-containing protein 4-like
NC_027304.1,37058877,Intron,42.04,7.8E-36,106604842,LOC106604842,bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 1-like
NC_027322.1,4689058,Intron,33.52,7.8E-36,106583972,LOC106583972,cytosolic phospholipase A2-like
NC_027328.1,11273208,Intron,-53.89,9.5E-36,106590128,plexin domain-containing protein 2-like,plexin domain-containing protein 2-like
NC_027314.1,103791195,Intron,46.32,9.7E-36,106573008,LOC106573008,mitochondrial carnitine/acylcarnitine carrier protein-like
NC_027319.1,43618220,Intron,27.69,1.0E-35,106580682,LOC106580682,dedicator of cytokinesis protein 10-like
NC_027312.1,71533450,Intron,26.83,1.0E-35,106568000,LOC106568000,delta-sarcoglycan-like
NC_027306.1,43343003,Flanks,-25.29,1.1E-35,106609419,LOC106609419,protein phosphatase 1 regulatory subunit 12A-like
NC_027313.1,42842793,Flanks,-28.75,1.1E-35,106569659,LOC106569659,microtubule-associated protein 6 homolog
NC_027312.1,42337765,P1K,68.62,1.2E-35,106567267,LOC106567267,acidic mammalian chitinase-like
NC_027322.1,37506419,Intron,33.82,1.3E-35,106584561,LOC106584561,hyaluronidase-4-like
NC_027312.1,16685538,Flanks,-67.57,1.3E-35,106566663,LOC106566663,"NACHT, LRR and PYD domains-containing protein 3-like"
NC_027305.1,85380741,Exon,-25.35,2.1E-35,106608358,aldh8a1,aldehyde dehydrogenase 8 family member A1
NC_027302.1,48241036,Intron,58.82,2.2E-35,106600644,asphd1,aspartate beta-hydroxylase domain containing 1
NC_027315.1,67322519,Intron,80.88,2.5E-35,106574449,LOC106574449,cytoplasmic protein NCK2-like
NC_027309.1,20454534,Intron,-36.33,2.5E-35,106613783,LOC106613783,RNA polymerase II elongation factor ELL-like
NC_027304.1,44364772,Flanks,67.09,3.3E-35,100195081,Solute carrier family 22 member 4,Solute carrier family 22 member 4
NC_027301.1,11512946,Flanks,51.48,3.3E-35,106577054,LOC106577054,protein tweety homolog 1-like
NC_027315.1,17608703,Intron,65.08,3.4E-35,106573315,LOC106573315,protein BANP-like
NC_027305.1,31696731,Exon,50.07,3.9E-35,106607096,LOC106607096,WW domain-binding protein 11-like
NC_027320.1,1920162,Intron,41.23,4.2E-35,106581635,dach1,dachshund family transcription factor 1
NC_027317.1,68587003,P5K,29.56,4.3E-35,106578155,neuropeptide Y receptor type 2-like,neuropeptide Y receptor type 2-like
NC_027312.1,69864641,Flanks,58.37,5.1E-35,106567661,LOC106567661,SH2B adapter protein 2-like
NW_012348710.1,14172,Flanks,31.85,5.1E-35,106592726,LOC106592726,immediate early response gene 2 protein-like
NC_027321.1,21503874,Intron,-41.68,5.2E-35,106583006,LOC106583006,rap1 GTPase-activating protein 1-like
NC_027310.1,24989081,Intron,-44.73,5.4E-35,106562335,LOC106562335,"cGMP-inhibited 3',5'-cyclic phosphodiesterase B-like"
NC_027302.1,22348493,Intron,-47.34,6.0E-35,106599401,tnn,tenascin N
NC_027320.1,16357774,P5K,-77.47,7.6E-35,106581773,LOC106581773,glutamate decarboxylase 1-like
NC_027314.1,42688381,Flanks,28.8,8.4E-35,106571665,LOC106571665,"alpha-(1,6)-fucosyltransferase-like"
NC_027302.1,57355190,Flanks,58.6,8.6E-35,106600836,LOC106600836,homeobox protein Hox-B2a-like
NC_027324.1,36092183,Intron,-27.5,9.6E-35,106586691,LOC106586691,cystathionine beta-synthase-like
NC_027313.1,7084202,Intron,53.91,1.1E-34,106568689,tnk2,tyrosine kinase non receptor 2
NC_027303.1,32480160,Intron,42.31,1.4E-34,106602934,LOC106602934,homeobox protein CDX-1-like
NC_027302.1,45221722,P5K,40.35,1.5E-34,106600607,LOC106600607,baculoviral IAP repeat-containing protein 7-like
NC_027312.1,60472094,Intron,-29.84,1.8E-34,106567572,LOC106567572,tubulin-specific chaperone cofactor E-like protein
NC_027309.1,31032414,Flanks,-46.96,1.9E-34,106560268,LOC106560268,E3 ubiquitin-protein ligase LNX-like
NC_027309.1,19232983,Intron,-28.37,2.0E-34,106613752,LOC106613752,"DNA-directed RNA polymerase, mitochondrial-like"
NC_027312.1,96760414,Intron,-77.2,2.1E-34,106568445,exd3,exonuclease 3'-5' domain containing 3
NC_027311.1,33847607,Intron,78.88,2.2E-34,106565046,LOC106565046,receptor-type tyrosine-protein phosphatase T
NC_027322.1,35394945,Intron,-67.54,2.5E-34,106584502,LOC106584502,protein phosphatase 1H-like
NC_027309.1,25749277,Intron,-52.59,2.9E-34,106613910,LOC106613910,probable voltage-dependent R-type calcium channel subunit alpha-1E
NC_027311.1,65534505,Exon,-65.12,3.1E-34,106565856,fam107a,family with sequence similarity 107 member A
NC_027314.1,82201675,Exon,56.12,3.1E-34,106572493,LOC106572493,voltage-dependent L-type calcium channel subunit alpha-1D-like
NC_027321.1,5949542,Flanks,70.14,3.2E-34,106582678,LOC106582678,vesicular inhibitory amino acid transporter-like
NC_027314.1,26338113,Intron,-63.94,3.2E-34,106571242,LOC106571242,serine/threonine-protein kinase D3-like
NC_027319.1,23617405,Intron,-81.05,3.7E-34,106579853,bridging integrator 3-like,bridging integrator 3-like
NC_027308.1,2045564,Intron,-58.6,3.8E-34,106610598,LOC106610598,ALK tyrosine kinase receptor-like
NC_027314.1,30856129,Intron,-65.98,3.8E-34,106571353,LOC106571353,receptor-type tyrosine-protein phosphatase kappa
NC_027312.1,74661036,Intron,-37.41,4.1E-34,106567958,LOC106567958,autism susceptibility gene 2 protein-like
NC_027309.1,111183322,Intron,78.88,4.3E-34,106561741,pleckstrin homology domain-containing family A member 5-like,pleckstrin homology domain-containing family A member 5-like
NC_027314.1,71757925,Intron,-66.84,4.3E-34,106572102,LOC106572102,laminin subunit beta-2-like
NC_027300.1,41139776,P5K,61.27,4.5E-34,106603641,LOC106603641,microtubule-associated protein RP/EB family member 3-like
NC_027302.1,12104985,Intron,31.86,4.7E-34,100195411,septin 2,septin 2
NC_027300.1,69232828,Intron,42.75,4.7E-34,100194795,Zinc transporter 6,Zinc transporter 6
NC_027302.1,26418738,Intron,30.0,5.3E-34,106599254,LOC106599254,rho GTPase-activating protein 21-like
NC_027321.1,39995487,Flanks,-28.1,5.4E-34,106583503,LOC106583503,phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit beta-like
NC_027317.1,55678757,P5K,32.47,5.5E-34,106577767,LOC106577767,interferon-induced very large GTPase 1-like
NC_027315.1,16648917,Intron,39.38,5.5E-34,106573309,LOC106573309,"inositol 1,4,5-trisphosphate receptor type 2-like"
NC_027309.1,99244419,Intron,39.81,6.1E-34,106561460,LOC106561460,transcriptional enhancer factor TEF-1-like
NC_027311.1,84590478,Intron,-54.1,6.6E-34,106566173,amhr2,anti-Mullerian hormone receptor type 2
NC_027314.1,34770897,Flanks,33.12,6.8E-34,106571542,LOC106571542,endothelin-1-like
NC_027307.1,15269813,Intron,79.28,6.9E-34,106610227,arhgap10,Rho GTPase activating protein 10
NC_027305.1,84537407,Exon,-40.13,7.5E-34,106608337,LOC106608337,retinitis pigmentosa 1-like 1 protein
NC_027327.1,16279700,Flanks,52.38,7.7E-34,100195602,dcxr,dicarbonyl and L-xylulose reductase
NC_027300.1,117585323,Exon,36.29,9.5E-34,106563547,LOC106563547,"rod cGMP-specific 3',5'-cyclic phosphodiesterase subunit beta-like"
NC_027307.1,11870247,Intron,35.44,1.1E-33,106610159,LOC106610159,polypeptide N-acetylgalactosaminyltransferase-like 6
NC_027313.1,30725990,Intron,55.39,1.1E-33,106569352,LOC106569352,"arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3-like"
NC_027302.1,20339894,Flanks,-64.03,1.3E-33,106599479,LOC106599479,disco-interacting protein 2 homolog C
NC_027317.1,4479038,Intron,-46.54,1.3E-33,106576856,LOC106576856,protein O-GlcNAcase-like
NC_027300.1,98010432,Intron,33.33,1.4E-33,106611860,LOC106611860,fatty acid desaturase 6-like
NC_027301.1,70966332,Flanks,54.59,1.6E-33,106595237,LOC106595237,zinc finger protein 501-like
NC_027312.1,52883763,Flanks,-29.48,1.8E-33,106567503,LOC106567503,cyclin-I-like
NC_027315.1,72131109,Flanks,31.36,2.0E-33,106574589,LOC106574589,PERQ amino acid-rich with GYF domain-containing protein 2-like
NC_027323.1,4784965,Intron,-62.06,2.1E-33,106585216,LOC106585216,whirlin-like
NC_027300.1,89669426,P1K,40.56,2.2E-33,106613069,LOC106613069,S-adenosylmethionine synthase isoform type-1-like
NC_027319.1,13242722,Intron,47.18,2.3E-33,106580107,myo1h,myosin IH
NC_027307.1,702215,P5K,-43.32,2.4E-33,106609895,LOC106609895,transmembrane protein 109-like
NC_027300.1,142340138,Intron,56.87,2.4E-33,106569324,LOC106569324,zinc finger FYVE domain-containing protein 16-like
NC_027311.1,39903034,Intron,46.04,2.4E-33,106565248,LOC106565248,copine-9-like
NC_027323.1,2006426,Intron,-48.46,2.5E-33,106584907,ccdc60,coiled-coil domain containing 60
NC_027328.1,3463057,Flanks,-44.65,2.9E-33,106590043,LOC106590043,zinc finger E-box-binding homeobox 1-like
NC_027304.1,67321164,P5K,-27.42,3.0E-33,106605596,LOC106605596,C-type lectin domain family 4 member E-like
NW_012347685.1,15683,Flanks,-40.78,3.2E-33,106592116,LOC106592116,dual specificity protein kinase CLK2-like
NC_027308.1,119064730,P1K,-44.22,3.3E-33,100380712,LOC100380712,signal recognition particle receptor subunit alpha
NC_027314.1,1109121,Intron,26.05,3.3E-33,106570822,LOC106570822,protein FAM189A2-like
NC_027314.1,40884453,Intron,-31.79,3.5E-33,106571690,itpk1,inositol-tetrakisphosphate 1-kinase
NC_027312.1,67287956,Intron,-46.43,3.6E-33,106567728,LOC106567728,neural cell adhesion molecule 1-like
NC_027318.1,60683797,P5K,43.42,3.8E-33,106579062,LOC106579062,tectonic-3-like
NC_027309.1,63751069,Intron,71.83,4.0E-33,106560764,LOC106560764,diacylglycerol kinase zeta-like
NC_027301.1,59588956,Intron,-40.64,4.1E-33,106591126,LOC106591126,interleukin-2 receptor subunit beta-like
NC_027313.1,36924328,Exon,65.38,4.1E-33,106569492,collagen alpha-1(XI) chain-like,collagen alpha-1(XI) chain-like
NC_027317.1,20732858,Flanks,68.43,4.2E-33,106577050,LOC106577050,wings apart-like protein homolog
NC_027300.1,77824586,Intron,27.47,4.6E-33,106610147,LOC106610147,protein tweety homolog 2-like
NC_027323.1,5324325,Intron,68.28,4.7E-33,106585209,ipo11,importin 11
NC_027300.1,120318818,P5K,70.74,4.8E-33,100196153,"heat shock protein, alpha-crystallin-related, 1","heat shock protein, alpha-crystallin-related, 1"
NC_027300.1,109916046,Intron,47.69,5.6E-33,106561454,ric1,"RIC1 homolog, RAB6A GEF complex partner 1"
NC_027321.1,29185130,Flanks,-32.17,5.7E-33,106583200,uroc1,urocanate hydratase 1
NC_027304.1,70901155,Intron,40.66,5.8E-33,106605854,LOC106605854,protein Wnt-4-like
NC_027324.1,22078175,Exon,64.95,5.9E-33,106586417,LOC106586417,protein disulfide-isomerase A5-like
NC_027302.1,83679272,Flanks,-40.54,5.9E-33,106601854,LOC106601854,zinc finger CCCH domain-containing protein 18-like
NC_027303.1,4288889,Intron,87.21,6.2E-33,106602198,LOC106602198,tumor suppressor candidate 3
NC_027315.1,25660424,Intron,-34.42,6.3E-33,106573459,LOC106573459,FERM domain-containing protein 4A-like
NC_027300.1,44840280,Intron,70.89,6.7E-33,106602955,LOC106602955,protein Smaug homolog 1-like
NC_027311.1,39663083,Intron,64.58,6.8E-33,106565256,LOC106565256,probable peptidyl-tRNA hydrolase 2
NC_027301.1,36762106,P5K,29.01,6.9E-33,106584362,LOC106584362,phosphatase and actin regulator 4B-like
NC_027312.1,60472091,Intron,-28.51,7.1E-33,106567572,LOC106567572,tubulin-specific chaperone cofactor E-like protein
NC_027307.1,4255758,Intron,61.74,7.4E-33,106609988,LOC106609988,uncharacterized LOC106609988
NC_027314.1,35991389,Intron,-53.15,7.7E-33,100306775,rcan2,regulator of calcineurin 2
NC_027321.1,3993140,Flanks,-44.81,9.1E-33,106582658,rims4,regulating synaptic membrane exocytosis 4
NC_027300.1,2408429,Exon,55.15,9.8E-33,106582002,papilin-like,papilin-like
NC_027326.1,7473269,Intron,62.02,1.0E-32,106588469,LOC106588469,ephrin type-A receptor 7-like
NC_027301.1,13958261,Intron,34.13,1.1E-32,100142630,fxyd8,FXYD domain containing ion transport regulator 8
NC_027302.1,22786654,Intron,55.5,1.3E-32,106599387,LOC106599387,"beta-1,4-galactosyltransferase 2-like"
NC_027304.1,52356681,Flanks,45.99,1.4E-32,106605140,LOC106605140,proline-rich nuclear receptor coactivator 2-like
NC_027303.1,24742856,P5K,-47.89,1.4E-32,106602804,LOC106602804,40S ribosomal protein S6
NC_027316.1,5592843,Exon,31.42,1.4E-32,106575234,LOC106575234,activin receptor type-2A-like
NC_027319.1,77265476,Intron,66.32,1.5E-32,106581451,tiparp,TCDD inducible poly(ADP-ribose) polymerase
NC_027300.1,144693451,Intron,47.06,1.5E-32,106569917,LOC106569917,rap guanine nucleotide exchange factor 1-like
NC_027322.1,40427318,Intron,41.4,1.6E-32,106584620,LOC106584620,transcription factor SOX-6-like
NC_027316.1,36429683,P5K,87.95,1.7E-32,106576052,LOC106576052,transcription factor EC-like
NC_027314.1,43481784,Flanks,62.4,1.8E-32,106571652,zfp36l1,ZFP36 ring finger protein like 1
NC_027301.1,13958246,Intron,33.83,1.8E-32,100142630,fxyd8,FXYD domain containing ion transport regulator 8
NC_027300.1,140558967,Intron,-32.68,1.8E-32,106568866,LOC106568866,epidermal growth factor-like protein 7
NC_027308.1,54550917,Intron,-77.48,1.9E-32,106611560,LOC106611560,glutamate receptor 2-like
NC_027310.1,72625540,Intron,64.38,2.1E-32,106563181,LOC106563181,TBC1 domain family member 10A-like
NC_027309.1,106089621,Exon,50.47,2.1E-32,106561637,LOC106561637,fibroblast growth factor 3-like
NC_027323.1,15867680,Flanks,-64.13,2.2E-32,106584989,LOC106584989,uncharacterized LOC106584989
NC_027303.1,24746738,Flanks,49.6,2.4E-32,106602804,LOC106602804,40S ribosomal protein S6
NC_027320.1,46352706,Intron,48.74,2.5E-32,106582387,LOC106582387,uncharacterized protein DDB_G0290685-like
NC_027304.1,39957905,Intron,-37.07,2.7E-32,106604930,LOC106604930,5-hydroxytryptamine receptor 4-like
NC_027319.1,50358966,Intron,40.36,2.9E-32,106580873,LOC106580873,huntingtin-interacting protein 1-like
NC_027300.1,142171683,Intron,-54.96,2.9E-32,106569393,rnf165,ring finger protein 165
NC_027321.1,8375600,Intron,72.29,3.4E-32,106582716,LOC106582716,transcriptional enhancer factor TEF-5-like
NC_027319.1,20260694,Intron,56.94,3.4E-32,106579918,ncor2,nuclear receptor corepressor 2
NC_027308.1,25119124,Flanks,-82.41,3.7E-32,100380676,LOC100380676,protein kinase C eta type
NC_027300.1,89015725,Intron,-49.91,3.8E-32,106613225,LOC106613225,WASH complex subunit FAM21-like
NC_027300.1,7893525,Exon,-47.26,4.3E-32,106608927,LOC106608927,echinoderm microtubule-associated protein-like 1
NC_027312.1,9664025,P5K,-42.39,5.0E-32,106566482,serine/threonine-protein kinase pim-1-like,serine/threonine-protein kinase pim-1-like
NC_027317.1,50147065,Intron,36.96,5.6E-32,106577610,LOC106577610,peroxisome proliferator-activated receptor gamma coactivator 1-alpha-like
NC_027302.1,13673539,Flanks,52.74,5.7E-32,106599012,LOC106599012,"cAMP-specific 3',5'-cyclic phosphodiesterase 4D-like"
NC_027300.1,44840301,Intron,66.99,5.8E-32,106602955,LOC106602955,protein Smaug homolog 1-like
NC_027300.1,349447,P5K,26.79,5.8E-32,106571988,GDNF family receptor alpha-4-like,GDNF family receptor alpha-4-like
NC_027306.1,12711134,Exon,30.68,7.0E-32,100380399,fa29a,FAM29A
NC_027321.1,994489,P5K,-46.81,7.5E-32,100380631,pigu,phosphatidylinositol glycan anchor biosynthesis class U
NC_027304.1,38851705,Intron,-56.51,7.8E-32,106604910,LOC106604910,mitogen-activated protein kinase 9-like
NC_027326.1,8989582,Flanks,52.09,7.9E-32,106588436,LOC106588436,chloride channel protein 1-like
NC_027326.1,8473016,Exon,-30.84,8.0E-32,106588290,LOC106588290,serine/threonine-protein kinase SBK1-like
NC_027318.1,21239111,Intron,55.84,8.4E-32,106578565,LOC106578565,cadherin-12-like
NC_027327.1,16279685,Flanks,51.9,8.5E-32,100195602,dcxr,dicarbonyl and L-xylulose reductase
NC_027300.1,58335127,Flanks,52.33,8.8E-32,106607043,LOC106607043,uncharacterized LOC106607043
NC_027322.1,4532035,Flanks,-29.92,9.9E-32,106583933,DENN domain-containing protein 1A-like,DENN domain-containing protein 1A-like
NC_027307.1,18425449,Intron,-45.26,1.1E-31,106610314,LOC106610314,hydroperoxide isomerase ALOXE3-like
NC_027319.1,47164653,Intron,49.49,1.2E-31,106580794,LOC106580794,rap1 GTPase-activating protein 2-like
NC_027303.1,48883579,Exon,-44.44,1.4E-31,106603545,LOC106603545,etoposide-induced protein 2.4 homolog
NC_027324.1,36814635,Intron,81.73,1.5E-31,106586699,col8a1,collagen type VIII alpha 1 chain
NC_027305.1,46285109,Intron,59.96,1.5E-31,106607561,LOC106607561,rho-associated protein kinase 2-like
NC_027326.1,35182966,P5K,49.18,1.5E-31,106589011,kdm1b,lysine demethylase 1B
NW_012375904.1,3614,P1K,44.93,1.5E-31,106598290,voltage-dependent calcium channel subunit alpha-2/delta-3-like,voltage-dependent calcium channel subunit alpha-2/delta-3-like
