Chromosome,Pos,Region,Mdiff,Q-value,Gene ID,Gene symbol,Gene name
NC_027308.1,34255999,Intron,37.5,9.6E-37,106611225,LOC106611225,neuronal PAS domain-containing protein 3-like
NC_027318.1,14997711,Intron,-33.81,1.1E-36,100380525,frrs1,ferric-chelate reductase 1
NC_027304.1,41146888,Exon,-66.11,1.3E-36,100196367,LOC100196367,mitogen-activated protein kinase kinase kinase kinase 4
NC_027304.1,59091166,Flanks,56.0,1.6E-36,100196743,cr3l4,cAMP-responsive element-binding protein 3-like protein 4
NC_027304.1,54914375,Flanks,-78.75,2.0E-36,106605378,LOC106605378,collagen alpha-1(XXVIII) chain-like
NC_027301.1,48703177,Intron,37.59,3.2E-36,106586953,LOC106586953,solute carrier family 25 member 38-B-like
NC_027303.1,76607621,Intron,68.28,3.5E-36,106603951,LOC106603951,peripheral-type benzodiazepine receptor-associated protein 1-like
NC_027317.1,16799481,Intron,67.91,3.5E-36,106576984,LOC106576984,isoaspartyl peptidase/L-asparaginase-like
NC_027308.1,111167449,Exon,52.73,4.8E-36,106612865,LOC106612865,T-box transcription factor TBX2b-like
NC_027300.1,30877199,Intron,-70.37,5.7E-36,106601461,meis2,Meis homeobox 2
NC_027325.1,40659281,Exon,30.41,6.1E-36,106587893,LOC106587893,histidine decarboxylase-like
NC_027312.1,33430671,Flanks,-41.81,6.3E-36,106567013,LOC106567013,adenylate cyclase type 6-like
NC_027303.1,10856645,Intron,-35.23,6.4E-36,106602390,galntl6,polypeptide N-acetylgalactosaminyltransferase like 6
NC_027300.1,28243847,Flanks,-54.81,6.7E-36,100195225,tnfaip2,TNF alpha induced protein 2
NC_027308.1,106869443,Intron,25.77,6.7E-36,106612570,LOC106612570,A-kinase anchor protein SPHKAP-like
NC_027310.1,40835494,Flanks,-32.27,8.6E-36,106562718,LOC106562718,prostaglandin E synthase-like
NC_027316.1,8618234,Flanks,-57.53,8.7E-36,106575174,LOC106575174,cyclin-dependent kinase 15
NC_027313.1,67431899,Intron,-30.63,1.4E-35,106570261,LOC106570261,receptor-type tyrosine-protein phosphatase U-like
NC_027304.1,67321164,P5K,-27.52,2.1E-35,106605596,LOC106605596,C-type lectin domain family 4 member E-like
NC_027303.1,33722398,Intron,-62.6,2.2E-35,106602980,LOC106602980,complement factor B-like
NC_027328.1,16428422,P5K,-27.57,2.4E-35,106590225,LOC106590225,uncharacterized LOC106590225
NC_027322.1,2023878,Flanks,53.79,2.4E-35,106583912,LOC106583912,mucin-2-like
NC_027309.1,96611195,Intron,-90.83,2.4E-35,106561385,LOC106561385,tetraspanin-9-like
NC_027327.1,31599695,Intron,65.22,2.8E-35,106589885,hid1,HID1 domain containing
NC_027315.1,16567412,Intron,-68.86,3.1E-35,106573308,LOC106573308,pleckstrin homology domain-containing family G member 7-like
NC_027309.1,111183322,Intron,75.09,3.5E-35,106561741,pleckstrin homology domain-containing family A member 5-like,pleckstrin homology domain-containing family A member 5-like
NC_027303.1,32580418,Intron,71.6,3.5E-35,106602935,LOC106602935,calcium/calmodulin-dependent protein kinase type II subunit alpha
NC_027317.1,29687409,Intron,40.91,4.1E-35,106577222,ankyrin-3-like,ankyrin-3-like
NC_027305.1,40707901,P5K,-63.64,4.1E-35,100194490,homeobox protein HoxB6ab,homeobox protein HoxB6ab
NC_027303.1,19323614,P5K,39.37,4.3E-35,106602680,LOC106602680,ankyrin repeat domain-containing protein 49-like
NC_027308.1,14686110,Exon,88.24,5.6E-35,106610772,LOC106610772,"cytochrome c oxidase subunit 7A2, mitochondrial-like"
NC_027317.1,17052410,Intron,-40.49,6.7E-35,106577086,LOC106577086,uncharacterized LOC106577086
NC_027312.1,80622225,Intron,76.22,6.7E-35,106567800,LOC106567800,teneurin-1-like
NC_027312.1,80622239,Intron,76.22,6.7E-35,106567800,LOC106567800,teneurin-1-like
NC_027303.1,59080893,Intron,-28.57,7.3E-35,106603670,LOC106603670,endothelial cell-selective adhesion molecule-like
NC_027318.1,46398307,Intron,-100.0,8.0E-35,106578973,LOC106578973,serine-rich coiled-coil domain-containing protein 2-like
NC_027311.1,27863599,Intron,62.4,8.0E-35,106564814,LOC106564814,egl nine homolog 1-like
NC_027320.1,14216916,Intron,39.8,9.3E-35,106581817,acvr1,activin A receptor type 1
NC_027312.1,53554971,Intron,59.62,9.4E-35,106567507,LOC106567507,gamma-aminobutyric acid receptor subunit beta-2
NC_027312.1,69828664,Intron,-53.94,9.6E-35,106567662,LOC106567662,syntaxin-1A
NC_027309.1,97712295,Exon,29.65,9.6E-35,106561372,LOC106561372,wee1-like protein kinase 2
NC_027313.1,25922667,Intron,57.19,9.6E-35,106569204,LOC106569204,microtubule-associated protein 4-like
NC_027305.1,37081883,Exon,-48.15,9.6E-35,106607313,LOC106607313,histone-lysine N-methyltransferase EZH1-like
NC_027308.1,125229361,Exon,26.81,1.0E-34,100194973,integrin linked kinase,integrin linked kinase
NC_027305.1,66478043,Intron,59.74,1.1E-34,106608002,LOC106608002,utrophin-like
NC_027311.1,72149228,Intron,-31.25,1.1E-34,106565743,LOC106565743,microphthalmia-associated transcription factor-like
NC_027313.1,15872977,Flanks,-70.27,1.1E-34,106568877,LOC106568877,protein FAM110B-like
NC_027320.1,15569125,Intron,84.21,1.3E-34,106581794,LOC106581794,cysteine/serine-rich nuclear protein 3-like
NW_012348186.1,6891,Intron,27.25,1.6E-34,106592420,coiled-coil and C2 domain-containing protein 1A-like,coiled-coil and C2 domain-containing protein 1A-like
NC_027324.1,12079211,Flanks,-50.96,1.6E-34,100195207,cg057,CG057 protein
NC_027315.1,14524076,Intron,57.95,1.7E-34,106573177,LOC106573177,tetraspanin-9
NC_027301.1,184589,Intron,54.92,1.8E-34,106572954,"MDM2 binding protein, transcript variant X2",MDM2 binding protein
NW_012347364.1,22025,Flanks,69.05,2.2E-34,106591895,LOC106591895,leucine-rich repeat-containing protein 32-like
NC_027312.1,10756707,P5K,-36.0,2.3E-34,106566512,ddx20,DEAD-box helicase 20
NC_027312.1,35587514,P5K,-64.49,2.4E-34,100196885,hoxc12aa,homeobox protein HoxC12aa
NC_027309.1,14125790,Intron,-58.0,2.8E-34,106613609,LOC106613609,microtubule-associated protein 1B-like
NC_027300.1,104231824,Flanks,-52.63,3.0E-34,106560436,protein ERGIC-53-like,protein ERGIC-53-like
NC_027312.1,65369516,Intron,-58.29,3.1E-34,106567733,LOC106567733,protein turtle homolog B-like
NC_027300.1,9261994,Intron,-48.95,3.1E-34,106613138,rcan3,RCAN family member 3
NC_027318.1,26764347,Exon,-59.99,3.3E-34,106578606,LOC106578606,homeobox protein engrailed-2a-like
NC_027318.1,26764337,Exon,-55.37,3.4E-34,106578606,LOC106578606,homeobox protein engrailed-2a-like
NC_027316.1,8618213,Flanks,-55.48,3.9E-34,106575174,LOC106575174,cyclin-dependent kinase 15
NC_027320.1,6825090,Flanks,82.24,3.9E-34,106581675,LOC106581675,collagen alpha-1(XVIII) chain-like
NC_027315.1,21892014,Exon,-77.28,4.0E-34,106573381,LOC106573381,genetic suppressor element 1-like
NC_027311.1,27863643,Intron,50.25,4.3E-34,106564814,LOC106564814,egl nine homolog 1-like
NC_027311.1,27863630,Intron,50.25,4.3E-34,106564814,LOC106564814,egl nine homolog 1-like
NC_027306.1,22666706,Intron,59.2,4.9E-34,106608929,cd99l2,CD99 molecule like 2
NC_027321.1,26134763,P5K,-56.71,4.9E-34,106583117,LOC106583117,solute carrier family 41 member 1-like
NC_027305.1,36513020,Intron,-66.0,5.1E-34,106607330,LOC106607330,protein tweety homolog 3-like
NC_027313.1,6442264,Flanks,-43.84,5.5E-34,106568683,LOC106568683,inhibin beta A chain-like
NC_027306.1,42355380,Intron,-36.47,5.6E-34,106609392,LOC106609392,probable polypeptide N-acetylgalactosaminyltransferase 8
NC_027321.1,8732451,P5K,77.16,6.0E-34,106582727,LOC106582727,CD9 antigen-like
NC_027322.1,1102107,Flanks,58.38,6.0E-34,106583886,LOC106583886,V-type proton ATPase 16 kDa proteolipid subunit
NC_027320.1,22677732,Flanks,-43.0,6.1E-34,106581943,cask,calcium/calmodulin dependent serine protein kinase
NC_027323.1,17546226,Intron,-65.59,6.4E-34,106585274,rilpl2,Rab interacting lysosomal protein like 2
NC_027303.1,32563599,Intron,54.0,6.7E-34,106602935,LOC106602935,calcium/calmodulin-dependent protein kinase type II subunit alpha
NC_027305.1,46285100,Intron,66.58,6.7E-34,106607561,LOC106607561,rho-associated protein kinase 2-like
NC_027300.1,131658029,Intron,-25.11,8.4E-34,106566295,LOC106566295,breakpoint cluster region protein-like
NC_027309.1,15744172,Flanks,41.22,1.0E-33,106613656,LOC106613656,small conductance calcium-activated potassium channel protein 1-like
NC_027300.1,14212469,Intron,-37.39,1.0E-33,106566627,LOC106566627,"arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 2-like"
NC_027316.1,522318,Exon,57.62,1.0E-33,106575067,LOC106575067,nuclear factor erythroid 2-related factor 2-like
NC_027304.1,41307726,Intron,-57.95,1.0E-33,106604955,LOC106604955,X-linked interleukin-1 receptor accessory protein-like 2
NC_027303.1,25274384,Intron,47.66,1.1E-33,106602822,LOC106602822,Krueppel-like factor 8
NC_027308.1,79693225,Exon,-71.64,1.1E-33,106612144,LOC106612144,SH3 domain and tetratricopeptide repeat-containing protein 2-like
NC_027308.1,15122630,Intron,35.24,1.1E-33,106610776,LOC106610776,disks large-associated protein 2-like
NC_027321.1,3993022,Flanks,-47.57,1.2E-33,106582658,rims4,regulating synaptic membrane exocytosis 4
NC_027319.1,17087443,Flanks,47.43,1.4E-33,100195345,pgh1,Prostaglandin G/H synthase 1
NC_027309.1,68033498,Intron,40.5,1.5E-33,106561040,LOC106561040,plasma membrane calcium-transporting ATPase 1-like
NC_027327.1,31525705,Intron,-27.11,1.7E-33,106589887,LOC106589887,fatty acid desaturase 6-like
NC_027308.1,39957731,Exon,56.97,1.7E-33,106611314,LOC106611314,putative surface protein SACOL0050
NC_027308.1,111719966,Flanks,55.5,1.9E-33,106612851,LOC106612851,beta-crystallin A1-2
NW_012375904.1,3614,P1K,44.93,2.0E-33,106598290,voltage-dependent calcium channel subunit alpha-2/delta-3-like,voltage-dependent calcium channel subunit alpha-2/delta-3-like
NC_027327.1,15552184,Intron,-60.42,2.2E-33,106589580,LOC106589580,class A basic helix-loop-helix protein 15-like
NC_027314.1,103791227,Intron,43.05,2.8E-33,106573008,LOC106573008,mitochondrial carnitine/acylcarnitine carrier protein-like
NC_027316.1,36429688,P5K,81.09,3.0E-33,106576052,LOC106576052,transcription factor EC-like
NC_027319.1,42442454,Intron,80.25,3.2E-33,106580658,LOC106580658,protein FAM188B2
NC_027304.1,44364788,Flanks,72.31,3.6E-33,100195081,Solute carrier family 22 member 4,Solute carrier family 22 member 4
NC_027310.1,60502721,Intron,27.3,4.1E-33,106563134,LOC106563134,voltage-dependent N-type calcium channel subunit alpha-1B-like
NC_027324.1,14007021,Intron,44.67,4.2E-33,100380624,LOC100380624,E3 ubiquitin-protein ligase UBR3
NC_027317.1,51752909,Intron,54.56,4.2E-33,106577623,LOC106577623,receptor-type tyrosine-protein phosphatase delta-like
NC_027327.1,20667316,Intron,-64.59,4.4E-33,106589693,sdccag8,serologically defined colon cancer antigen 8
NC_027309.1,106089660,Exon,47.1,4.6E-33,106561637,LOC106561637,fibroblast growth factor 3-like
NC_027319.1,55480507,Flanks,32.34,5.1E-33,106580995,LOC106580995,T-box transcription factor TBX2b-like
NC_027307.1,5909750,Flanks,43.61,5.4E-33,106610028,LOC106610028,"succinyl-CoA ligase subunit alpha, mitochondrial-like"
NC_027313.1,72797824,P1K,47.77,6.1E-33,106570382,LOC106570382,proteasome subunit alpha type-2
NC_027308.1,107122166,Intron,73.05,6.5E-33,106612562,LOC106612562,MDS1 and EVI1 complex locus protein EVI1-like
NC_027309.1,15526237,Intron,35.17,6.6E-33,100194687,LOC100194687,NADH-quinone oxidoreductase subunit B
NC_027313.1,34336627,Intron,-32.3,6.9E-33,106569421,LOC106569421,putative ferric-chelate reductase 1
NC_027312.1,59167430,Intron,63.83,7.4E-33,106567556,LOC106567556,transmembrane protein 132E-like
NC_027313.1,18271391,Intron,78.02,8.3E-33,106568843,LOC106568843,enhancer of polycomb homolog 1-like
NC_027303.1,35201606,Intron,34.13,8.8E-33,100196448,apoo,apolipoprotein O
NC_027305.1,37081890,Exon,-56.72,1.1E-32,106607313,LOC106607313,histone-lysine N-methyltransferase EZH1-like
NC_027302.1,26418738,Intron,27.54,1.2E-32,106599254,LOC106599254,rho GTPase-activating protein 21-like
NC_027315.1,46349368,Intron,-62.11,1.2E-32,106574064,LOC106574064,ephrin-A2-like
NC_027317.1,15494005,P250,-35.56,1.2E-32,106576969,DEAD (Asp-Glu-Ala-Asp) box polypeptide 43,DEAD-box helicase 43
NW_012349699.1,6681,Flanks,-64.92,1.3E-32,100196775,Very long-chain acyl-CoA synthetase,Very long-chain acyl-CoA synthetase
NC_027328.1,19717538,Intron,-61.5,1.4E-32,106590274,LOC106590274,microtubule-associated protein 4-like
NC_027304.1,76045232,Intron,-46.15,1.4E-32,106606055,LOC106606055,bcl-2/adenovirus E1B 19 kDa-interacting protein 2-like protein
NC_027323.1,37416201,Flanks,25.81,1.4E-32,106585809,LOC106585809,G-protein coupled receptor 98-like
NC_027318.1,53316485,Intron,29.49,1.5E-32,106579218,rhbdl1,rhomboid like 1
NC_027318.1,14997715,Intron,-30.26,1.5E-32,100380525,frrs1,ferric-chelate reductase 1
NC_027327.1,1030011,Intron,-32.9,1.7E-32,106589279,LOC106589279,charged multivesicular body protein 2a
NC_027310.1,14969037,Flanks,-35.84,1.8E-32,106562066,LOC106562066,trafficking protein particle complex subunit 2-like protein
NC_027313.1,37057760,Exon,-47.75,1.9E-32,106569502,rapgef4,Rap guanine nucleotide exchange factor 4
NC_027322.1,1903504,Exon,-62.23,2.0E-32,106583916,LOC106583916,"splicing factor, arginine/serine-rich 19-like"
NC_027301.1,57834534,P5K,-28.07,2.1E-32,106590617,"beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase-like","beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase-like"
NC_027304.1,36753938,P250,32.81,2.2E-32,106604849,LOC106604849,arylsulfatase I-like
NC_027312.1,105959917,Intron,-60.78,2.3E-32,106568591,LOC106568591,uncharacterized LOC106568591
NC_027313.1,44649291,Flanks,47.95,2.3E-32,106569713,slc1a7,solute carrier family 1 member 7
NC_027310.1,20894050,Flanks,-31.82,2.4E-32,106562212,LOC106562212,DNA-binding protein RFX7-like
NC_027323.1,21488611,Intron,-30.24,2.4E-32,106585542,LOC106585542,pre-B-cell leukemia transcription factor 3
NC_027322.1,4532035,Flanks,-32.42,2.5E-32,106583933,DENN domain-containing protein 1A-like,DENN domain-containing protein 1A-like
NC_027307.1,6959333,Intron,60.47,2.5E-32,106610009,LOC106610009,guanylate cyclase soluble subunit beta-1
NC_027301.1,63670357,Intron,43.8,2.5E-32,106592609,LOC106592609,MYCBP-associated protein-like
NC_027325.1,22889392,Intron,35.26,2.6E-32,106587383,LOC106587383,RNA-binding Raly-like protein
NC_027314.1,57248806,P5K,76.65,2.6E-32,100195171,14-3-3 protein beta/alpha-2,14-3-3 protein beta/alpha-2
NC_027314.1,63482849,Intron,58.64,2.6E-32,100194972,monoglyceride lipase,monoglyceride lipase
NC_027300.1,121818780,Intron,-63.64,3.3E-32,106565002,LOC106565002,signal peptide peptidase-like 3
NC_027320.1,50762016,Exon,-60.99,3.5E-32,106582468,LOC106582468,"alkyldihydroxyacetonephosphate synthase, peroxisomal-like"
NC_027321.1,25610893,Flanks,56.7,3.6E-32,100286507,small vasohibin binding protein,small vasohibin binding protein
NC_027308.1,58491546,Flanks,44.91,3.9E-32,106611621,LOC106611621,T-cell leukemia homeobox protein 1-like
NC_027303.1,10845129,Intron,66.23,4.3E-32,106602390,galntl6,polypeptide N-acetylgalactosaminyltransferase like 6
NC_027328.1,12841660,Intron,-45.34,4.3E-32,106590158,LOC106590158,"POU domain, class 6, transcription factor 2-like"
NC_027302.1,64972004,Flanks,53.55,4.3E-32,106601209,LOC106601209,activating transcription factor 7-interacting protein 1-like
NC_027317.1,46010958,P1K,-42.39,4.5E-32,100380516,taf6l,TATA-box binding protein associated factor 6 like
NC_027316.1,42926495,Flanks,50.5,4.6E-32,106576214,LOC106576214,USP6 N-terminal-like protein
NC_027314.1,61669208,Intron,41.07,5.0E-32,106571934,LOC106571934,nuclear receptor coactivator 3-like
NC_027320.1,40605244,Intron,-78.41,5.9E-32,106582301,LOC106582301,low-density lipoprotein receptor-related protein 1B-like
NC_027314.1,103273813,Flanks,35.88,5.9E-32,106572998,LOC106572998,CD9 antigen-like
NC_027302.1,85514755,Flanks,-61.72,6.0E-32,100196564,Mediator of RNA polymerase II transcription subunit 9,Mediator of RNA polymerase II transcription subunit 9
NC_027311.1,51337337,Flanks,73.46,6.1E-32,106565506,LOC106565506,uncharacterized LOC106565506
NC_027305.1,7582943,Intron,59.0,6.2E-32,106606399,LOC106606399,transmembrane channel-like protein 6
NC_027325.1,17889547,Intron,86.15,6.2E-32,106587212,LOC106587212,CUGBP Elav-like family member 4
NW_012348954.1,11566,Exon,27.75,6.5E-32,106592857,TBC1 domain family member 30-like,TBC1 domain family member 30-like
NC_027316.1,50848878,P1K,63.13,6.5E-32,101448054,leptin B1,leptin B1
NC_027313.1,48944476,Flanks,58.68,6.6E-32,106569797,"sodium channel protein type 4 subunit alpha-like, transcript variant X1",sodium channel protein type 4 subunit alpha-like
NC_027313.1,2090586,Intron,56.52,6.9E-32,106568629,efr3a,EFR3 homolog A
NC_027309.1,61323017,Intron,45.56,7.7E-32,106560791,LOC106560791,leucine-rich repeat and immunoglobulin-like domain-containing nogo receptor-interacting protein 1
NC_027318.1,13208214,Flanks,59.26,7.8E-32,106578480,prmt6,protein arginine methyltransferase 6
NC_027312.1,64612485,Flanks,63.37,8.1E-32,106567651,robo4,roundabout guidance receptor 4
NC_027325.1,27984660,Intron,45.63,8.5E-32,106587519,LOC106587519,tripartite motif-containing protein 66-like
NC_027300.1,118163319,Flanks,-55.71,8.7E-32,106563667,nkx6-1,NK6 homeobox 1
NC_027315.1,32120116,Flanks,32.88,8.9E-32,106573705,LOC106573705,zinc finger protein 423
NC_027305.1,8754303,Flanks,25.61,9.5E-32,106606438,LOC106606438,E3 ubiquitin-protein ligase RNF213-like
NC_027310.1,34619715,Intron,-33.17,9.7E-32,106562535,LOC106562535,semaphorin-6D-like
NC_027318.1,51053346,P250,-79.05,1.0E-31,106579296,LOC106579296,rho GTPase-activating protein 44-like
NC_027304.1,24560527,Exon,-25.47,1.0E-31,106604535,LOC106604535,follistatin-related protein 5-like
NC_027322.1,9394010,Intron,-35.1,1.1E-31,100286690,LOC100286690,tyrosine-protein kinase JAK1
NC_027313.1,8746037,Intron,-45.27,1.2E-31,106568718,LOC106568718,phosphoglucomutase-1-like
NC_027314.1,49939636,Exon,-27.7,1.2E-31,106571765,otof,otoferlin
NC_027308.1,120779573,Intron,69.15,1.3E-31,106613092,LOC106613092,kinase suppressor of Ras 1-like
NC_027304.1,35677611,P1K,50.86,1.4E-31,106604827,LOC106604827,protocadherin gamma-A12-like
NC_027303.1,36869630,Intron,-33.82,1.4E-31,106603118,LOC106603118,"spectrin beta chain, non-erythrocytic 1-like"
NC_027315.1,35091647,Flanks,-41.55,1.5E-31,106573634,LOC106573634,zinc finger protein 708-like
NC_027308.1,99822518,Intron,38.77,1.6E-31,106612745,dscaml1,DS cell adhesion molecule like 1
NC_027315.1,67428384,Intron,-43.25,1.7E-31,106574453,LOC106574453,uncharacterized LOC106574453
NC_027313.1,25078026,Exon,59.38,1.7E-31,106569225,LOC106569225,ankyrin repeat domain-containing protein 33B-like
NW_012341860.1,74624,Intron,55.1,1.9E-31,106590722,LOC106590722,adhesion G protein-coupled receptor B2-like
NC_027301.1,51115870,Intron,-29.23,2.0E-31,106586654,LOC106586654,potassium voltage-gated channel subfamily KQT member 5-like
NC_027325.1,6680178,Intron,-37.79,2.1E-31,106587064,LOC106587064,serine/threonine-protein kinase BRSK2-like
NC_027311.1,58656087,Intron,-51.18,2.2E-31,106565527,LOC106565527,uncharacterized LOC106565527
NC_027315.1,54457089,Intron,53.28,2.2E-31,106574163,LOC106574163,nuclear receptor subfamily 5 group A member 2-like
NC_027301.1,37186367,P5K,54.5,2.4E-31,106584476,gpatch3,G-patch domain containing 3
NC_027316.1,35066024,Exon,-75.68,2.4E-31,106576037,LOC106576037,UPF0606 protein KIAA1549-like
NC_027307.1,9158301,Intron,-26.69,2.5E-31,106610067,LOC106610067,uncharacterized LOC106610067
NW_012350093.1,8464,P5K,31.31,2.7E-31,106593409,"calcium-independent phospholipase A2-gamma-like, transcript variant X2",calcium-independent phospholipase A2-gamma-like
NC_027316.1,4459222,Intron,59.9,2.7E-31,106575142,LOC106575142,ras-associated and pleckstrin homology domains-containing protein 1-like
